signature,support,majority_label,majority_count,purity,n_labels,is_deterministic,label_counts
"(0, 0, 0, 3, 1, 2, 0, 3, 0, 0, 1, 0, 0, 2, 1, 1, 3, 0)",11,21,8,0.7272727272727273,3,False,"{21: 8, 9: 2, 47: 1}"
"(0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",11,22,8,0.7272727272727273,3,False,"{22: 8, 48: 2, 36: 1}"
"(2, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0)",11,25,8,0.7272727272727273,3,False,"{25: 8, 33: 2, 34: 1}"
"(0, 3, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",11,39,7,0.6363636363636364,4,False,"{39: 7, 0: 2, 48: 1, 7: 1}"
"(0, 3, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2)",11,6,7,0.6363636363636364,3,False,"{6: 7, 20: 3, 18: 1}"
"(0, 3, 0, 0, 2, 0, 1, 3, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1)",11,0,7,0.6363636363636364,2,False,"{0: 7, 39: 4}"
"(0, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 2, 0)",11,26,6,0.5454545454545454,4,False,"{26: 6, 28: 3, 29: 1, 25: 1}"
"(0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 1, 3, 3, 0, 0, 0, 0, 2)",11,17,6,0.5454545454545454,4,False,"{17: 6, 8: 3, 49: 1, 2: 1}"
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",11,0,5,0.45454545454545453,4,False,"{0: 5, 39: 3, 48: 2, 4: 1}"
"(0, 1, 0, 3, 1, 2, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0)",11,31,4,0.36363636363636365,5,False,"{31: 4, 45: 2, 21: 2, 7: 2, 6: 1}"
"(2, 2, 1, 1, 3, 2, 1, 3, 1, 1, 0, 1, 1, 0, 2, 3, 1, 1)",10,30,10,1.0,1,True,{30: 10}
"(3, 3, 0, 1, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 1, 1, 1)",10,37,10,1.0,1,True,{37: 10}
"(0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 3, 0, 0, 2, 0)",10,28,10,1.0,1,True,{28: 10}
"(0, 2, 0, 1, 1, 0, 0, 2, 0, 1, 1, 1, 1, 3, 0, 0, 2, 0)",10,28,10,1.0,1,True,{28: 10}
"(1, 1, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 2, 2, 3, 1)",10,42,10,1.0,1,True,{42: 10}
"(1, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 2, 2, 3, 1)",10,42,10,1.0,1,True,{42: 10}
"(3, 3, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1)",10,37,10,1.0,1,True,{37: 10}
"(0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 2, 1, 1, 1, 1, 0, 3, 0)",10,45,9,0.9,2,False,"{45: 9, 7: 1}"
"(1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 3, 1, 1, 2, 0)",10,26,9,0.9,2,False,"{26: 9, 28: 1}"
"(0, 0, 2, 3, 0, 3, 2, 2, 2, 2, 1, 1, 1, 0, 1, 1, 2, 1)",10,44,8,0.8,2,False,"{44: 8, 1: 2}"
"(1, 3, 0, 0, 2, 0, 1, 3, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1)",10,0,8,0.8,2,False,"{0: 8, 39: 2}"
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",10,48,7,0.7,4,False,"{48: 7, 39: 1, 4: 1, 0: 1}"
"(0, 1, 3, 0, 1, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 2)",10,2,7,0.7,3,False,"{2: 7, 17: 2, 49: 1}"
"(0, 3, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",10,22,7,0.7,2,False,"{22: 7, 48: 3}"
"(0, 2, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 0, 0, 2, 0, 1, 2)",10,20,7,0.7,3,False,"{20: 7, 48: 2, 27: 1}"
"(1, 2, 1, 0, 1, 1, 1, 3, 1, 1, 1, 0, 0, 0, 2, 0, 1, 2)",10,18,6,0.6,2,False,"{18: 6, 27: 4}"
"(0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 0, 3, 3, 1, 0, 0, 0, 3)",10,49,6,0.6,4,False,"{49: 6, 17: 2, 23: 1, 8: 1}"
"(0, 3, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2)",10,20,6,0.6,3,False,"{20: 6, 48: 2, 6: 2}"
"(2, 2, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",9,4,9,1.0,1,True,{4: 9}
"(1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 2, 0, 1, 1, 2, 0, 3, 0)",9,38,9,1.0,1,True,{38: 9}
"(3, 2, 0, 1, 2, 0, 0, 3, 0, 0, 1, 1, 1, 0, 2, 1, 1, 1)",9,37,9,1.0,1,True,{37: 9}
"(2, 3, 1, 0, 3, 1, 1, 3, 1, 1, 0, 1, 1, 0, 1, 3, 1, 1)",9,30,9,1.0,1,True,{30: 9}
"(2, 0, 1, 3, 0, 1, 1, 2, 1, 1, 2, 0, 1, 1, 2, 0, 3, 0)",9,38,9,1.0,1,True,{38: 9}
"(2, 3, 0, 1, 3, 1, 0, 3, 0, 0, 0, 1, 1, 0, 1, 3, 1, 0)",9,30,9,1.0,1,True,{30: 9}
"(1, 3, 1, 0, 1, 0, 1, 3, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2)",9,18,9,1.0,1,True,{18: 9}
"(3, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1)",9,37,9,1.0,1,True,{37: 9}
"(2, 2, 0, 2, 2, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 3, 1, 1)",9,12,9,1.0,1,True,{12: 9}
"(1, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",9,0,9,1.0,1,True,{0: 9}
"(2, 2, 1, 1, 3, 1, 1, 3, 1, 1, 0, 1, 1, 0, 2, 3, 1, 1)",9,30,9,1.0,1,True,{30: 9}
"(0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1)",9,22,8,0.8888888888888888,2,False,"{22: 8, 48: 1}"
"(0, 0, 1, 3, 0, 3, 1, 3, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0)",9,31,8,0.8888888888888888,2,False,"{31: 8, 7: 1}"
"(0, 1, 3, 0, 1, 0, 3, 0, 3, 3, 0, 3, 3, 1, 0, 0, 0, 3)",9,49,8,0.8888888888888888,2,False,"{49: 8, 23: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2)",9,6,7,0.7777777777777778,3,False,"{6: 7, 45: 1, 39: 1}"
"(0, 3, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",9,48,7,0.7777777777777778,3,False,"{48: 7, 22: 1, 6: 1}"
"(0, 1, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0)",9,25,6,0.6666666666666666,3,False,"{25: 6, 28: 2, 32: 1}"
"(1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 3, 0, 3, 1)",9,19,6,0.6666666666666666,2,False,"{19: 6, 24: 3}"
"(2, 0, 0, 3, 2, 3, 0, 3, 0, 0, 1, 1, 1, 1, 2, 3, 2, 0)",9,40,6,0.6666666666666666,2,False,"{40: 6, 14: 3}"
"(1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 3, 0, 0, 1, 3, 1, 3, 1)",9,19,5,0.5555555555555556,3,False,"{19: 5, 24: 3, 16: 1}"
"(1, 3, 1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2)",9,36,5,0.5555555555555556,5,False,"{36: 5, 27: 1, 18: 1, 15: 1, 6: 1}"
"(0, 1, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 2)",9,49,5,0.5555555555555556,3,False,"{49: 5, 2: 3, 17: 1}"
"(0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 1, 0, 0, 1, 2)",9,49,4,0.4444444444444444,3,False,"{49: 4, 2: 3, 8: 2}"
"(0, 2, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 0, 2, 0, 1, 2)",9,20,4,0.4444444444444444,5,False,"{20: 4, 27: 2, 41: 1, 18: 1, 6: 1}"
"(0, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2)",9,15,4,0.4444444444444444,5,False,"{15: 4, 39: 2, 48: 1, 36: 1, 1: 1}"
"(1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2)",9,48,4,0.4444444444444444,4,False,"{48: 4, 36: 3, 22: 1, 6: 1}"
"(0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 3, 1, 0, 3, 0)",9,32,3,0.3333333333333333,5,False,"{32: 3, 9: 2, 25: 2, 47: 1, 33: 1}"
"(0, 0, 0, 3, 0, 2, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 3, 0)",9,31,3,0.3333333333333333,6,False,"{31: 3, 45: 2, 32: 1, 21: 1, 7: 1, 1: 1}"
"(3, 2, 1, 0, 2, 0, 1, 3, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1)",8,37,8,1.0,1,True,{37: 8}
"(0, 1, 0, 3, 1, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 2, 3, 1)",8,42,8,1.0,1,True,{42: 8}
"(0, 1, 3, 0, 0, 1, 3, 1, 3, 2, 0, 2, 2, 0, 0, 0, 0, 3)",8,23,8,1.0,1,True,{23: 8}
"(0, 1, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0)",8,26,8,1.0,1,True,{26: 8}
"(0, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1)",8,22,8,1.0,1,True,{22: 8}
"(0, 0, 3, 0, 0, 1, 3, 1, 3, 2, 0, 2, 2, 0, 0, 0, 0, 3)",8,23,8,1.0,1,True,{23: 8}
"(0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0)",8,45,8,1.0,1,True,{45: 8}
"(0, 1, 0, 2, 1, 0, 0, 2, 0, 0, 2, 0, 0, 3, 1, 1, 3, 0)",8,26,8,1.0,1,True,{26: 8}
"(0, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 2, 2, 3, 0)",8,42,8,1.0,1,True,{42: 8}
"(0, 1, 0, 2, 2, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1)",8,42,8,1.0,1,True,{42: 8}
"(3, 3, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 2, 1, 1)",8,37,8,1.0,1,True,{37: 8}
"(3, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1)",8,37,8,1.0,1,True,{37: 8}
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1)",8,0,8,1.0,1,True,{0: 8}
"(0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 2, 0)",8,28,8,1.0,1,True,{28: 8}
"(1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 1, 1, 1, 1, 1, 0, 3, 0)",8,45,8,1.0,1,True,{45: 8}
"(3, 1, 1, 3, 2, 3, 1, 3, 1, 1, 0, 1, 1, 1, 2, 3, 1, 0)",8,14,8,1.0,1,True,{14: 8}
"(2, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 2)",8,18,7,0.875,2,False,"{18: 7, 27: 1}"
"(0, 2, 3, 0, 2, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 3)",8,49,7,0.875,2,False,"{49: 7, 17: 1}"
"(0, 3, 0, 0, 2, 0, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2)",8,6,7,0.875,2,False,"{6: 7, 48: 1}"
"(0, 0, 1, 3, 0, 3, 1, 2, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1)",8,1,7,0.875,2,False,"{1: 7, 44: 1}"
"(1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2)",8,18,7,0.875,2,False,"{18: 7, 27: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0)",8,39,6,0.75,2,False,"{39: 6, 0: 2}"
"(1, 0, 1, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0)",8,25,6,0.75,2,False,"{25: 6, 26: 2}"
"(2, 1, 0, 3, 2, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 3, 1, 0)",8,12,6,0.75,2,False,"{12: 6, 14: 2}"
"(0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 0, 0, 1, 0, 2)",8,17,6,0.75,2,False,"{17: 6, 49: 2}"
"(0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 1, 3, 3, 0, 1, 0, 1, 2)",8,17,6,0.75,3,False,"{17: 6, 49: 1, 46: 1}"
"(2, 0, 0, 2, 0, 1, 0, 2, 0, 0, 3, 0, 0, 1, 3, 1, 3, 1)",8,19,6,0.75,2,False,"{19: 6, 24: 2}"
"(2, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0)",8,25,6,0.75,3,False,"{25: 6, 33: 1, 28: 1}"
"(1, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1)",8,0,6,0.75,3,False,"{0: 6, 48: 1, 30: 1}"
"(1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 0, 3, 0)",8,38,5,0.625,4,False,"{38: 5, 47: 1, 45: 1, 34: 1}"
"(0, 0, 0, 3, 0, 2, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0)",8,45,5,0.625,3,False,"{45: 5, 31: 2, 7: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2)",8,6,5,0.625,3,False,"{6: 5, 48: 2, 20: 1}"
"(0, 3, 0, 0, 2, 1, 0, 3, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2)",8,20,5,0.625,2,False,"{20: 5, 48: 3}"
"(0, 0, 0, 3, 1, 3, 0, 3, 0, 0, 0, 0, 0, 1, 1, 1, 3, 0)",8,31,5,0.625,3,False,"{31: 5, 21: 2, 7: 1}"
"(0, 0, 0, 3, 1, 3, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0)",8,7,5,0.625,2,False,"{7: 5, 31: 3}"
"(1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 0, 0, 2, 0, 1, 2)",8,27,5,0.625,2,False,"{27: 5, 18: 3}"
"(0, 1, 3, 0, 2, 0, 3, 0, 3, 3, 1, 3, 3, 1, 0, 0, 0, 2)",8,49,4,0.5,3,False,"{49: 4, 17: 2, 2: 2}"
"(2, 1, 1, 2, 2, 3, 1, 3, 1, 1, 1, 1, 1, 0, 2, 3, 1, 1)",8,14,4,0.5,3,False,"{14: 4, 12: 3, 40: 1}"
"(0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1)",8,39,4,0.5,2,False,"{39: 4, 0: 4}"
"(1, 2, 1, 0, 1, 1, 1, 3, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2)",8,27,4,0.5,2,False,"{27: 4, 18: 4}"
"(1, 0, 0, 3, 1, 2, 0, 3, 0, 0, 1, 0, 0, 2, 1, 1, 3, 0)",8,32,3,0.375,3,False,"{32: 3, 21: 3, 47: 2}"
"(0, 3, 1, 0, 2, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2)",8,48,3,0.375,4,False,"{48: 3, 6: 3, 20: 1, 15: 1}"
"(0, 2, 0, 2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0)",8,39,3,0.375,5,False,"{39: 3, 21: 2, 45: 1, 32: 1, 22: 1}"
"(1, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0, 2)",8,17,3,0.375,4,False,"{17: 3, 8: 2, 2: 2, 49: 1}"
"(2, 0, 0, 3, 0, 1, 0, 2, 0, 0, 2, 0, 0, 1, 2, 0, 3, 0)",7,38,7,1.0,1,True,{38: 7}
"(1, 3, 0, 0, 2, 0, 1, 3, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1)",7,0,7,1.0,1,True,{0: 7}
"(1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 2, 0, 0, 2, 1, 0, 3, 0)",7,47,7,1.0,1,True,{47: 7}
"(3, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1)",7,37,7,1.0,1,True,{37: 7}
"(2, 2, 1, 2, 3, 2, 1, 3, 1, 1, 0, 1, 1, 0, 1, 3, 1, 0)",7,30,7,1.0,1,True,{30: 7}
"(2, 2, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",7,4,7,1.0,1,True,{4: 7}
"(3, 3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 2, 2, 1, 1)",7,37,7,1.0,1,True,{37: 7}
"(0, 1, 0, 3, 1, 2, 0, 3, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0)",7,7,7,1.0,1,True,{7: 7}
"(2, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2)",7,18,7,1.0,1,True,{18: 7}
"(3, 3, 0, 1, 2, 0, 0, 3, 0, 0, 1, 1, 1, 0, 2, 1, 1, 1)",7,37,7,1.0,1,True,{37: 7}
"(1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 3, 0, 0, 1, 3, 0, 2, 1)",7,19,7,1.0,1,True,{19: 7}
"(0, 1, 0, 3, 1, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1)",7,42,7,1.0,1,True,{42: 7}
"(0, 1, 0, 2, 1, 3, 0, 3, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1)",7,42,7,1.0,1,True,{42: 7}
"(0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",7,22,7,1.0,1,True,{22: 7}
"(0, 0, 2, 3, 0, 3, 2, 2, 2, 1, 0, 0, 0, 0, 1, 1, 2, 1)",7,44,7,1.0,1,True,{44: 7}
"(0, 0, 3, 0, 0, 1, 3, 1, 3, 2, 0, 2, 2, 1, 0, 0, 0, 2)",7,23,7,1.0,1,True,{23: 7}
"(0, 2, 1, 1, 0, 0, 1, 3, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)",7,22,7,1.0,1,True,{22: 7}
"(1, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 2, 3, 3, 0)",7,42,7,1.0,1,True,{42: 7}
"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 0, 2, 1)",7,19,6,0.8571428571428571,2,False,"{19: 6, 24: 1}"
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2)",7,6,6,0.8571428571428571,2,False,"{6: 6, 48: 1}"
"(0, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2)",7,36,6,0.8571428571428571,2,False,"{36: 6, 1: 1}"
"(0, 0, 2, 3, 0, 3, 2, 2, 2, 1, 1, 1, 1, 0, 2, 1, 2, 1)",7,44,6,0.8571428571428571,2,False,"{44: 6, 1: 1}"
"(0, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 1, 1, 3, 0, 0, 3, 0)",7,28,6,0.8571428571428571,2,False,"{28: 6, 26: 1}"
"(0, 1, 1, 2, 0, 0, 1, 3, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1)",7,22,6,0.8571428571428571,2,False,"{22: 6, 48: 1}"
"(2, 2, 0, 2, 2, 2, 0, 3, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1)",7,12,6,0.8571428571428571,2,False,"{12: 6, 14: 1}"
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1)",7,0,6,0.8571428571428571,2,False,"{0: 6, 39: 1}"
"(1, 3, 0, 0, 1, 0, 1, 3, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2)",7,18,5,0.7142857142857143,3,False,"{18: 5, 20: 1, 6: 1}"
"(0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",7,0,5,0.7142857142857143,2,False,"{0: 5, 39: 2}"
"(0, 0, 1, 3, 0, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0)",7,31,5,0.7142857142857143,3,False,"{31: 5, 21: 1, 7: 1}"
"(1, 2, 1, 0, 1, 0, 1, 3, 1, 1, 1, 0, 0, 0, 2, 0, 1, 2)",7,18,5,0.7142857142857143,2,False,"{18: 5, 27: 2}"
"(0, 1, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 1, 0, 0, 0, 2)",7,49,5,0.7142857142857143,2,False,"{49: 5, 17: 2}"
"(0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2)",7,6,5,0.7142857142857143,2,False,"{6: 5, 0: 2}"
"(0, 2, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)",7,22,5,0.7142857142857143,2,False,"{22: 5, 48: 2}"
"(0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 2, 0, 0, 2, 1, 0, 3, 0)",7,47,5,0.7142857142857143,3,False,"{47: 5, 45: 1, 5: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2)",7,6,5,0.7142857142857143,3,False,"{6: 5, 48: 1, 0: 1}"
"(0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0)",7,45,5,0.7142857142857143,3,False,"{45: 5, 7: 1, 1: 1}"
"(2, 0, 1, 3, 2, 3, 1, 3, 1, 1, 0, 1, 1, 1, 2, 3, 2, 0)",7,14,5,0.7142857142857143,2,False,"{14: 5, 40: 2}"
"(1, 3, 1, 0, 1, 0, 1, 3, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2)",7,18,4,0.5714285714285714,3,False,"{18: 4, 27: 2, 20: 1}"
"(1, 3, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",7,0,4,0.5714285714285714,4,False,"{0: 4, 48: 1, 39: 1, 6: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2)",7,6,4,0.5714285714285714,3,False,"{6: 4, 48: 2, 20: 1}"
"(2, 3, 1, 0, 1, 0, 1, 3, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2)",7,18,4,0.5714285714285714,2,False,"{18: 4, 27: 3}"
"(0, 3, 0, 0, 2, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 1, 2)",7,48,4,0.5714285714285714,3,False,"{48: 4, 20: 2, 6: 1}"
"(0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 1, 3, 3, 1, 0, 0, 1, 2)",7,17,4,0.5714285714285714,3,False,"{17: 4, 2: 2, 8: 1}"
"(0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0)",7,47,4,0.5714285714285714,2,False,"{47: 4, 45: 3}"
"(0, 2, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",7,22,4,0.5714285714285714,3,False,"{22: 4, 6: 2, 45: 1}"
"(0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",7,39,4,0.5714285714285714,2,False,"{39: 4, 0: 3}"
"(0, 0, 0, 3, 0, 2, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0)",7,45,4,0.5714285714285714,3,False,"{45: 4, 31: 2, 7: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",7,48,3,0.42857142857142855,4,False,"{48: 3, 39: 2, 20: 1, 6: 1}"
"(0, 3, 1, 0, 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2)",7,48,3,0.42857142857142855,3,False,"{48: 3, 22: 3, 20: 1}"
"(0, 3, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1)",7,48,3,0.42857142857142855,3,False,"{48: 3, 39: 3, 6: 1}"
"(1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2)",7,18,3,0.42857142857142855,4,False,"{18: 3, 15: 2, 20: 1, 36: 1}"
"(0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 1, 3, 3, 0, 1, 0, 0, 3)",7,49,3,0.42857142857142855,3,False,"{49: 3, 17: 3, 23: 1}"
"(2, 0, 0, 3, 0, 1, 0, 3, 0, 0, 2, 1, 1, 2, 2, 0, 3, 0)",7,47,2,0.2857142857142857,5,False,"{47: 2, 5: 2, 45: 1, 32: 1, 10: 1}"
"(0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 3, 0)",6,7,6,1.0,1,True,{7: 6}
"(2, 0, 0, 3, 0, 2, 0, 3, 0, 0, 1, 1, 1, 3, 2, 1, 3, 0)",6,5,6,1.0,1,True,{5: 6}
"(0, 0, 2, 3, 0, 3, 2, 2, 2, 2, 0, 1, 1, 0, 1, 1, 2, 1)",6,44,6,1.0,1,True,{44: 6}
"(3, 2, 1, 0, 2, 0, 1, 3, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1)",6,37,6,1.0,1,True,{37: 6}
"(1, 1, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1)",6,42,6,1.0,1,True,{42: 6}
"(2, 0, 1, 3, 0, 1, 1, 2, 0, 1, 2, 0, 1, 1, 2, 0, 3, 0)",6,38,6,1.0,1,True,{38: 6}
"(3, 3, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1)",6,37,6,1.0,1,True,{37: 6}
